Customer ID,Churn Risk
8587-XYZSF,0.1543409388798481
1950-KSVVJ,0.20018965907717234
2999-AANRQ,0.13140603168226003
7976-CICYS,0.20787947776353422
6797-UCJHZ,0.2011144769764843
2096-XOTMO,0.10081492776235
3807-XHCJH,0.18515341574797473
6072-NUQCB,0.08905375619247262
4892-VLANZ,0.28792899085325163
8883-ANODQ,0.1057323722397842
0867-LDTTC,0.29671439429266316
2386-LAHRK,0.540676799658401
7395-IGJOS,0.5610290139796382
0916-KNFAJ,0.1580103033245348
3677-TNKIO,0.5148694052673531
8882-TLVRW,0.08598537319738889
7850-VWJUU,0.2933125502905603
2636-SJDOU,0.2250610849168355
6100-QQHEB,0.44547099373284627
8350-NYMVI,0.21319041388843513
3318-ISQFQ,0.17210096099171843
6231-WFGFH,0.19307576517506986
1032-MAELW,0.10321112136290378
2293-IJWPS,0.1950393371928314
7760-OYPDY,0.5428346463453555
8328-SKJNO,0.18703514191152915
9804-ICWBG,0.6057741507336589
5567-WSELE,0.6068693294648844
8404-FYDIB,0.2442799381801593
1206-EHBDD,0.20101944729720947
1024-GUALD,0.5111981503825761
4625-EWPTF,0.46797054586653597
5038-ETMLM,0.1356400139143278
7305-ZWMAJ,0.12651062781501476
7683-CBDKJ,0.34733703697886187
8755-IWJHN,0.19883923897326103
7596-ZYWBB,0.13111015241308552
2806-MLNTI,0.22587871617785632
2321-OMBXY,0.39848902486425664
9480-BQJEI,0.2353474279022469
8769-KKTPH,0.21000191934394774
8775-LHDJH,0.5948069038990883
1834-ABKHQ,0.11119185633524632
2697-NQBPF,0.3613504137625375
8040-MNRTF,0.4681803790407141
0961-ZWLVI,0.18122469872392702
3703-TTEPD,0.18854823406633944
0019-EFAEP,0.21443968953667805
9397-TZSHA,0.08813200757503183
4075-JFPGR,0.1767068517874599
7028-DVOIQ,0.4751493766248846
7432-FFVAR,0.13305992942634023
7115-IRDHS,0.07740291964845528
6311-UEUME,0.46484006633100367
0281-CNTZX,0.09138796264105986
3727-JEZTU,0.22711138090822103
0193-ESZXP,0.4352189586274061
2804-ETQDK,0.060834559160179574
1309-BXVOQ,0.49952320923944293
9732-KPKBW,0.5149454198170778
6356-ELRKD,0.5912159112492733
2458-EOMRE,0.21700325859061417
8197-BFWVU,0.13308766078541334
1450-GALXR,0.5385990091434248
2072-ZVJJX,0.08356790688088862
5949-EBSQK,0.38567645663218497
8809-RIHDD,0.2563564615765228
8788-DOXSU,0.20555152124309772
3088-FVYWK,0.07140896217362043
6305-YLBMM,0.27586251811189727
4123-FCVCB,0.22706073107545668
1573-LGXBA,0.16460299375639387
7912-SYRQT,0.5820441555012067
6901-GOGZG,0.1299257667445236
8685-WHQPW,0.578714947261112
1816-FLZDK,0.28950050805618577
0247-SLUJI,0.18633443699454202
2675-IJRGJ,0.09076837190182022
1849-RJYIG,0.25188177607881407
1429-UYJSV,0.12525632062831138
6599-SFQVE,0.3121160613573312
0318-QUUOB,0.5950859030658274
8661-BOYNW,0.1399546390293523
8950-MTZNV,0.3711042567084222
8455-HIRAQ,0.3080896804350082
2070-FNEXE,0.4811415921370408
5924-SNGKP,0.12847201493065719
5451-MHQOF,0.11497459879041723
3239-TPHPZ,0.1144366231620129
8347-GDTMP,0.07070329360727795
6861-OKBCE,0.29575928411718677
0442-TDYUO,0.07553699113227674
9619-GSATL,0.17569221122264903
9490-DFPMD,0.5945963019152688
2180-DXNEG,0.5468429359460767
8999-YPYBV,0.1387774808987311
9986-BONCE,0.403665080251609
8592-PLTMQ,0.14375272143876566
4548-SDBKE,0.5182781390614505
3884-HCSWG,0.5047380988243086
2770-NSVDG,0.19969669754830255
8384-FZBJK,0.204031588198115
6490-FGZAT,0.202947415193255
4957-SREEC,0.07731666318912651
9350-ZXYJC,0.20305457515675637
7402-PWYJJ,0.1897726513101508
6538-POCHL,0.2624007371144792
9013-AQORL,0.15167847358299327
7739-LAXOG,0.46267790761385214
9513-DXHDA,0.1741267064933679
0354-WYROK,0.5116367276675539
8766-PAFNE,0.12761989922272599
6585-WCEWR,0.0685239959324981
6434-TTGJP,0.11674060143252914
7963-SHNDT,0.13980261897515797
9560-BBZXK,0.17456594663618993
1866-RZZQS,0.5146635841042113
4464-JCOLN,0.2705544297260275
3174-RKMOW,0.14823406333808065
1814-DKOLC,0.2051283008615592
6579-JPICP,0.27995164999664085
9442-JTWDL,0.15249620195897953
5726-CVNYA,0.15185491779906302
8361-LBRDI,0.12083471821729337
1228-ZLNBX,0.28068731160701693
0531-XBKMM,0.09279014599244105
0264-CNITK,0.06620155978874759
4759-PXTAN,0.1501145060193391
5975-BAICR,0.09737346585963962
0056-EPFBG,0.09689498611416368
4274-DRSQT,0.2487758704386275
2819-GWENI,0.07211465586259655
0011-IGKFF,0.5682819018960308
5442-BHQNG,0.4129928909931595
2651-ZCBXV,0.2208491220954623
9090-SGQXL,0.3305015742319673
8499-BRXTD,0.10613569338982934
2632-UCGVD,0.4304251366909178
6502-KUGLL,0.15120657758089479
5696-EXCYS,0.0948272821470918
1213-NGCUN,0.5137143111862259
9661-ACXBS,0.47003930394511123
2277-AXSDC,0.11277851660837665
0742-LAFQK,0.20543098499291704
0665-XHDJU,0.17707778887071002
3396-DKDEL,0.09055364868317514
3546-GHEAE,0.1496363946628894
9601-BRXPO,0.40552759903536695
2065-MMKGR,0.2785992067453332
1848-LBZHY,0.21089645118846884
7021-XSNYE,0.15145097399904095
8146-QQKZH,0.10363169326774237
6365-MTGZX,0.5247269516874211
5498-TXHLF,0.3032004313618252
1977-STDKI,0.6209316763662246
6681-ZSEXG,0.13092537576252
8226-BXGES,0.14930973085543647
2621-UDNLU,0.19452530929286477
9885-MFVSU,0.12883558477513388
7610-TVOPG,0.21842409014988387
0723-DRCLG,0.5916055487686227
8601-QACRS,0.5201303736088508
1064-FBXNK,0.16801226827504306
9738-QLWTP,0.225002549539978
4521-YEEHE,0.289025073852099
9633-DENPU,0.23286229406479053
3058-WQDRE,0.32885922306724724
3936-QQFLL,0.22718178503061012
4211-MMAZN,0.44749044890290396
1373-ORVIZ,0.44981556727363964
5306-BVTKJ,0.11886652287631014
7302-ZHMHP,0.23599405536313284
1004-NOZNR,0.1864386342601948
5993-BQHEA,0.13791894787706555
4223-WOZCM,0.31756060584940093
3278-FSIXX,0.4097966659956116
7893-IXHRQ,0.4261002265121318
9943-VSZUV,0.3103332671173435
3486-KHMLI,0.09121197033939778
0872-NXJYS,0.5136863526093822
1907-UBQFC,0.5740259277425356
7377-DMMRI,0.546918990947733
8065-QBYTO,0.250552199792547
9412-GHEEC,0.4877919092857142
5597-GLBUC,0.6456245177241045
2582-FFFZR,0.25271850570252924
1272-ILHFG,0.10766509721905348
0761-AETCS,0.4384104269515412
0181-RITDD,0.11157042593365205
4990-ALDGW,0.08747653657310227
9207-ZPANB,0.15513557030280858
5730-RIITO,0.18091818715501345
4376-KFVRS,0.12931264633567718
4686-GEFRM,0.14831004926649605
6507-DTJZV,0.18693843560747905
8180-AKMJV,0.3303080313543935
0020-INWCK,0.10571760963312334
7872-RDDLZ,0.21768420058687188
1062-LHZOD,0.6326198120885015
6416-JNVRK,0.1877870309942882
5327-CNLUQ,0.19905874710509355
6261-RCVNS,0.3776577991113434
7113-HIPFI,0.0663126513010609
3143-ILDAL,0.34876249415572197
9778-OGKQZ,0.10622825268062411
2959-FENLU,0.3201675759157256
4062-HBMOS,0.27303758735390876
8314-DPQHL,0.21725481582242906
4804-NCPET,0.07375801770039697
3655-SNQYZ,0.12913430257849684
1956-YIFGE,0.15301441326449153
7564-GHCVB,0.14370451617549646
1482-OXZSY,0.31346601781515804
1599-EAHXY,0.0776152856834309
6480-YAGIY,0.24681183999815634
8224-IVVPA,0.18704627098776883
3066-RRJIO,0.4941835456221573
7109-CQYUZ,0.13332173027420324
4353-HYOJD,0.11519863983938303
2123-AGEEN,0.37580180259901746
5022-KVDQT,0.2698462107444008
9626-WEQRM,0.24644096685221978
3489-VSFRD,0.12893069075540822
9279-CJEOJ,0.3344293540412495
4083-BFNYK,0.22577575503282873
2710-WYVXG,0.21536146669346318
2811-POVEX,0.1626170177383212
7427-AUFPY,0.08614784233846055
6904-JLBGY,0.1755110702796962
1679-JRFBR,0.16198669200081187
9798-DRYDS,0.20876264984621953
6968-MHOMU,0.26156081179797347
8466-PZBLH,0.10269304118905842
8868-GAGIO,0.2050344366773123
1386-ZIKUV,0.1985571725495169
5066-GFJMM,0.21142592334862625
1522-VVDMG,0.5271612923065874
1258-YMZNM,0.27011280781378927
4079-WWQQQ,0.1355910868369763
5266-PFRQK,0.06464077228074938
2911-UREFD,0.36542347831152566
4544-RXFMG,0.20112562516971327
6227-FBDXH,0.1908463602871029
6178-KFNHS,0.5314134677416447
9330-IJWIO,0.5229515394843578
9620-ENEJV,0.4032382635499489
9371-BITHB,0.08308987590660885
6479-SZPLM,0.06859688336335647
3352-RICWQ,0.1248387390287215
3705-RHRFR,0.1702913090052431
7614-QVWQL,0.42051660226364274
5590-BYNII,0.5257499014611413
6741-QRLUP,0.1288578877926277
4644-OBGFZ,0.06491633671420267
1545-ACTAS,0.1290617370056361
0616-ATFGB,0.5265716005209368
9224-VTYID,0.10413636007444206
0670-KDOMA,0.2558356216773891
9638-JIQYA,0.34344364557267204
8059-UDZFY,0.2051107233583198
8714-EUHJO,0.46045451414584876
7018-FPXHH,0.09587140913299458
7206-GZCDC,0.6097433844462014
6923-JHPMP,0.4244696844392797
4472-LVYGI,0.21429192696001512
2925-MXLSX,0.18468109420442147
8106-GWQOK,0.12437298179301629
7298-IZWLY,0.22981165618218355
2511-MORQY,0.161689655594296
0337-CNPZE,0.46546943243438826
9492-TOKRI,0.5293170886302158
0489-WMEMG,0.15734888189213891
8631-NBHFZ,0.3263650165987754
9779-DPNEJ,0.16657552061533304
0899-WZRSD,0.3031521551984477
0824-VWDPO,0.2991111584588962
4283-FUTGF,0.38829795982460485
6507-ZJSUR,0.22975021333093337
6048-QBXKL,0.36703481025281365
5366-IJEQJ,0.5713506667072087
9631-RXVJM,0.11126969492565848
6650-VJONK,0.34404498260962313
9754-CLVZW,0.10792799397502333
6348-SNFUS,0.11185509945234337
3160-TYXLT,0.22903624274197323
8261-GWDBQ,0.1882208686679075
3498-LZGQZ,0.0815092340803655
8510-BBWMU,0.11367764219857455
1982-FEBTD,0.08075049526414994
2324-EFHVG,0.2432519397505384
6968-URWQU,0.20762136772277617
0298-XACET,0.1085266654942346
9822-WMWVG,0.22591338907349628
3331-HQDTW,0.5244589980654553
0516-UXRMT,0.219478362074209
0778-NELLA,0.4825334949698037
3678-MNGZX,0.06926377844512281
5248-KWLAR,0.1237707504536996
8336-TAVKX,0.10243146524462261
9154-QDGTH,0.15396043548812272
4086-YQSNZ,0.6025684660459255
0621-HJWXJ,0.2566287058926838
6537-QLGEX,0.2729917853129815
7254-IQWOZ,0.6094466062134145
5666-CYCYZ,0.2838652352357733
0222-CNVPT,0.1858595517081271
8311-UEUAB,0.14653042081932957
8051-HJRLT,0.5554307433773092
5063-IUOKK,0.13022503747161024
4381-MHQDC,0.1269748249831402
9894-EZEWG,0.6067429618953012
2924-KHUVI,0.2044371064865632
1843-TLSGD,0.06998738082233057
1658-TJVOA,0.28422199839757345
7858-GTZSP,0.4301385509919974
2277-BKJKN,0.18150192935528517
0455-ENTCR,0.1370225902474742
7306-YDSOI,0.08317292822979339
0570-BFQHT,0.40476883966046384
2619-WFQWU,0.4769082037902076
3508-VLHCZ,0.09825237406811917
4895-TMWIR,0.39288884468315527
7410-OIEDU,0.33387850366761396
4522-XRWWI,0.17301454277792863
7901-TBKJX,0.26772189925512463
4906-ZHGPK,0.16111996153550276
6135-OZQVA,0.3219164300103631
6060-QBMGV,0.07898344283690599
8966-SNIZF,0.07582950659271213
1472-TNCWL,0.23838141975594415
1960-UYCNN,0.4046200729599952
2176-OSJUV,0.09824916937659099
2812-ENYMO,0.16855183450414996
5914-GXMDA,0.10461380022469147
9978-HYCIN,0.19544235853849615
0970-ETWGE,0.6517249411783207
3106-ULWFW,0.5713001220995607
3091-FYHKI,0.4487158513327978
5478-JJVZK,0.23011187083125917
5701-SVCWR,0.21612427529486078
3617-XLSGQ,0.1396947950191737
1599-MMYRQ,0.1450235627172096
0239-OXEXL,0.23141034204860556
2347-WKKAE,0.2172753754882689
5774-QPLTF,0.06668904102981552
2626-URJFX,0.31304166658632315
3900-AQPHZ,0.4494920477509774
7801-KICAO,0.3718603027689104
3850-OKINF,0.13509283728057545
6024-RUGGH,0.08592998481361319
9531-NSBMR,0.17275235638070618
6229-UOLQL,0.10347722318269695
8111-RKSPX,0.631245468702017
1053-MXTTK,0.12574490181547016
7096-UCLNH,0.2189208823941367
5914-DVBWJ,0.4912606898153235
2408-WITXK,0.5240555879723416
3926-CUQZX,0.46053397951641045
6022-UGGSO,0.4447466561442818
5081-NWSUP,0.1939378256437018
3192-LNKRK,0.18856444234285127
0308-IVGOK,0.21793820340821682
9681-KYGYB,0.18066751423821872
6976-BWGLQ,0.07119234842525499
5309-TAIKL,0.280104083274337
0236-HFWSV,0.5162945848733418
1393-IMKZG,0.43625007149386696
6500-JVEGC,0.24304876594752278
7416-CKTEP,0.09402938065230947
6366-XIVKZ,0.1539013463327812
5223-UZAVK,0.2712333944917239
5095-AESKG,0.43494892202716867
2194-IIQOF,0.08919876497627803
4713-LZDRV,0.43636645324246065
3793-MMFUH,0.6196034246952641
1875-QIVME,0.38434992188026873
6629-CZTTH,0.5380999254969775
0756-MPZRL,0.21370442390473013
6297-NOOPG,0.15862549747248242
7010-ZMVBF,0.09135361791083615
4992-LTJNE,0.10954454543799858
2649-HWLYB,0.09896893698963363
3957-LXOLK,0.4924747045725446
1696-HXOWK,0.21755575204688
4817-KEQSP,0.061033589153080735
9734-UYXQI,0.5503842281024496
5485-ITNPC,0.10074008584405586
0031-PVLZI,0.39177369505022014
7382-DFJTU,0.15735599191477795
1080-BWSYE,0.10710249102448823
7566-DSRLQ,0.1597908745988968
2683-BPJSO,0.4714988173412681
8580-QVLOC,0.32035136279915577
9357-UJRUN,0.1474737271925408
6967-QIQRV,0.179068014334738
0508-SQWPL,0.05459642615127389
7783-YKGDV,0.5485006587904507
9139-WQQDY,0.3142122660965352
6988-CJEYV,0.28826576553879474
4210-QFJMF,0.5894833958613257
0725-CXOTM,0.15805243533420268
2207-RYYRL,0.05103837245992682
5336-UFNZP,0.13154809919830665
1302-UHBDD,0.2499442501578469
8992-OBVDG,0.1873672885703322
7463-IFMQU,0.0922531314547393
6668-CNMFP,0.18726248595859576
1110-KYLGQ,0.24288207553172383
3071-VBYPO,0.28389539405436875
6682-QJDGB,0.353674776393504
4749-VFKVB,0.5022088826766814
8166-ZZTFS,0.23127566021934332
3016-KSVCP,0.1857104227099239
9795-NREXC,0.12283911876749104
9747-DDZOS,0.6014797072564867
3279-DYZQM,0.06914089571983173
9481-SFCQY,0.18411968676843637
9231-ZJYAM,0.4921602419455458
8679-JOEVF,0.446320990775682
3148-BLQJT,0.41881908717866184
7813-TKCVO,0.11496906027243142
4909-JOUPP,0.18673509722603698
4933-IKULF,0.1662191069199843
5803-NQJZO,0.12408268798621667
5329-KRDTM,0.11588524998463846
4727-MCYZG,0.4234458081829193
8513-OLYGY,0.11388345932144177
4612-THJBS,0.31011680452001306
7666-WKRON,0.2804497271303542
4007-NHVHI,0.23463637965356843
7109-MFBYV,0.22061550378681516
2775-SEFEE,0.1349574034865946
5071-FBJFS,0.19339697731334032
1777-JYQPJ,0.3769709939989676
3195-TQDZX,0.25974821444449614
4329-YPDDQ,0.2448959892717678
9526-JAWYF,0.514557052217454
2450-ZKEED,0.22201302988826957
2607-FBDFF,0.3175902645511557
8212-CRQXP,0.2933137916539962
2144-BFDSO,0.2434764104748775
9564-KCLHR,0.533206111340286
8603-IJWDN,0.5530372989538616
5176-LMJXE,0.11900402113171822
2037-XJFUP,0.44184478704711616
5599-HVLTW,0.3168267653732145
4860-YZGZM,0.19506149013830623
8708-XPXHZ,0.5338114178985248
8849-GYOKR,0.39668881777528714
9199-PWQVC,0.19202840899036003
1480-BKXGA,0.1496601250219176
1498-NHTLT,0.08289870584605995
9979-RGMZT,0.33423632882985393
2160-GPFXD,0.12220465434344237
6661-HBGWL,0.5062259900103779
6980-CDGFC,0.11491528504508572
2874-YXVVA,0.2719275340544512
9297-FVVDH,0.10711524532358101
2273-QCKXA,0.3126371310110816
0939-EREMR,0.15653779317570427
0388-EOPEX,0.578316004444453
9430-FRQOC,0.5746245486048194
5520-FVEWJ,0.5418363209386129
5149-TGWDZ,0.22286438520936439
0390-DCFDQ,0.5161394340353724
0774-RMNUW,0.09147908254604228
8205-VSLRB,0.11106275028987966
3272-VUHPV,0.16680771325014093
3537-RYBHH,0.1512331925104639
3571-RFHAR,0.46574290740305474
1309-XGFSN,0.17821836741594632
0330-IVZHA,0.5803480230760519
4060-LDNLU,0.34968297117734204
7136-IHZJA,0.10329248119374733
4451-RWASJ,0.08253012005769736
3675-YDUPJ,0.21502438756148
4819-HJPIW,0.22492120804183946
1746-TGTWV,0.37959397013732904
3009-JWMPU,0.4615030438821084
6712-OAWRH,0.4307767347154581
6583-KQJLK,0.22718481913916974
3363-EWLGO,0.1966847666924296
7596-IIWYC,0.10497550239635152
4003-OCTMP,0.1412734411131918
6000-APYLU,0.4307833977375727
6473-ULUHT,0.17600195299765195
9139-TWBAS,0.17008887823914104
8161-QYMTT,0.38703088919734135
2126-GSEGL,0.1287786542847632
7799-LGRDP,0.12540955121802524
9814-AOUDH,0.08380721908252098
5494-WOZRZ,0.13279686281548572
1475-VWVDO,0.38351916351046667
4828-FAZPK,0.22121202002858567
0376-YMCJC,0.4696575645010797
9039-ZVJDC,0.27548355405340746
9618-LFJRU,0.219302511155112
0463-WZZKO,0.2399861657688168
4872-JCVCA,0.152015708655585
1465-WCZVT,0.18334039995937806
6987-XQSJT,0.4909732622220389
5055-BRMNE,0.09559679747521727
6252-DFGTK,0.13477021829667649
4692-NNQRU,0.2122402159712409
3853-LYGAM,0.3683119930473445
0835-DUUIQ,0.11433227974478852
9788-YTFGE,0.20570278056475852
6478-HRRCZ,0.11245010433181499
4710-NKCAW,0.1561383529372495
0323-XWWTN,0.17438839614488583
7103-IPXPJ,0.17627230490846948
4815-TUMEQ,0.1609346862776389
0843-WTBXE,0.48069679174383273
2378-YIZKA,0.07526959672852342
1047-RNXZV,0.1085750128861951
2004-OCQXK,0.6645542546883542
7742-MYPGI,0.17945134437241303
9475-NNDGC,0.1907195569719314
7838-LAZFO,0.14441315837104823
4254-QPEDE,0.1003894025928606
8627-ZYGSZ,0.18834856726463234
1349-WXNGG,0.43473551942188804
9360-OMDZZ,0.3408993293636
8623-ULFNQ,0.18653916881545043
7041-TXQJH,0.21790154546292154
4818-QIUFN,0.5049017446486274
0484-FFVBJ,0.21660246212316253
5146-CBVOE,0.29529256976851237
1271-SJBGZ,0.45839897442316335
6519-CFDBX,0.3841417304255972
0968-GSIKN,0.4790399884535045
6331-LWDTQ,0.5104736256822058
2860-RANUS,0.5104182717707321
9776-OJUZI,0.23603973238540382
3131-NWVFJ,0.1442686018576758
8174-LNWMW,0.08304100237852163
6982-SSHFK,0.5445992764722704
1352-HNSAW,0.09715899119479522
2316-ESMLS,0.17177855945903844
9481-WHGWY,0.08605634744655714
2842-BCQGE,0.2918446178789201
4123-DVHPH,0.32731893144657076
2898-LSJGD,0.44995260817488364
8958-JPTRR,0.0920133419305249
1346-PJWTK,0.20663765137108173
2387-KDZQY,0.15935379576410083
1492-KGETH,0.09785375927807084
1951-IEYXM,0.1427831907327573
1732-FEKLD,0.245794567316294
2239-CFOUJ,0.1725287403268972
7435-ZNUYY,0.1983006957928282
1614-JBEBI,0.23027687034554384
4070-OKWVH,0.2506310091320045
2055-PDADH,0.5105041271300088
7776-QWNFX,0.30352566376882034
4860-IJUDE,0.2892599257908006
7977-HXJKU,0.06668985391509087
4012-ZTHBR,0.1298116766031812
8512-WIWYV,0.10901946836568437
6386-SZZKH,0.4200737145243651
6752-APNJL,0.09174044643816569
6161-UUUTA,0.5871343577156553
2984-MIIZL,0.5662225544412778
1402-PTHGN,0.11642849734474335
4781-ZXYGU,0.24421976750503016
7168-HDQHG,0.08184389602843875
5649-TJHOV,0.45295466721052635
8746-OQQRW,0.25751284055632323
3865-ZFZIB,0.08712795520179589
2100-BDNSN,0.3215731602615109
2946-KIQSP,0.22802057801475437
2324-AALNO,0.12649196618738298
8039-ACLPL,0.12762523557236277
7088-FBAWU,0.137216464755253
6961-VCPMC,0.37795590685389924
0707-HOVVN,0.20109530701180042
9812-GHVRI,0.2790310448969488
0324-BRPCJ,0.5009630286988942
2054-PJOCK,0.17264991428980625
1261-FWTTE,0.30521452427587137
5577-OTWWW,0.31613774458961974
4800-VHZKI,0.328071677094554
9389-ACWBI,0.2538374412999685
6933-FHBZC,0.19594861756936652
1352-VHKAJ,0.18233924171569682
7876-BEUTG,0.25268980825511334
5056-FIMPT,0.16946033132356178
5439-WIKXB,0.2295134753101678
4285-GYRQC,0.5234789440509763
5685-IIXLY,0.4694117325531253
6161-ERDGD,0.12322615477359752
4640-UHDOS,0.44451253767039306
3648-GZPHF,0.14393327522248836
3374-LXDEV,0.539105280662297
2462-XIIJB,0.6012635166173936
3074-GQWYX,0.5812212942238939
8614-VGMMV,0.48427580533940345
1024-VRZHF,0.5568711104433197
5181-OABFK,0.08126081362006027
0023-XUOPT,0.5028777065912856
6861-XWTWQ,0.555181458988276
9575-IWCAZ,0.15875976348794238
4304-TSPVK,0.12104320541681621
5271-YNWVR,0.3704419573602989
3658-QQJYD,0.17777801298060353
5397-NSKQG,0.09539845062317857
5298-GSTLM,0.2752824839235487
4450-MDZFX,0.1451884150626997
4194-FJARJ,0.0988386399085619
